Sample	Taxon	TaxonName	MappedReads	Accession	GenomeLength	AvgReadLength	CoveredBases	Co	Ce	R	Pass	Lineage	AccessionName	Farm	Symptoms	PCR	Location	Age	Age_bracket	CP-Values	Virus
barcode33	42005	Porcine hemagglutinating encephalomyelitis virus	10	KY419112.1	30531	292.916	1293	0.0423503979561756	0.0914819464048856	0.4629372200798951	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus gravedinis;Betacoronavirus 1;Porcine hemagglutinating encephalomyelitis virus		Farm 9	With Symptoms	Negative PCR	Lucerne	14-16	13-16		Coronavirus
barcode33	42005	Porcine hemagglutinating encephalomyelitis virus	34	KY419113.1	29900	292.916	1837	0.061438127090301	0.283288391622285	0.2168748487661926	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus gravedinis;Betacoronavirus 1;Porcine hemagglutinating encephalomyelitis virus		Farm 9	With Symptoms	Negative PCR	Lucerne	14-16	13-16		Coronavirus
barcode33	194958	Porcine endogenous retrovirus A	238	HQ540592.1	15325	292.916	607	0.0396084828711256	0.9894226255229164	0.0400319154316814	False	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Gammaretrovirus;Gammaretrovirus porConc;Porcine type-C oncovirus;Porcine endogenous retrovirus;Porcine endogenous retrovirus A		Farm 9	With Symptoms	Negative PCR	Lucerne	14-16	13-16		Coronavirus
barcode33	194959	Porcine endogenous retrovirus B	167	HQ540594.1	9404	292.916	284	0.0301999149298171	0.994492914228058	0.0303671494263574	False	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Gammaretrovirus;Gammaretrovirus porConc;Porcine type-C oncovirus;Porcine endogenous retrovirus;Porcine endogenous retrovirus B		Farm 9	With Symptoms	Negative PCR	Lucerne	14-16	13-16		Coronavirus
barcode33	1580580	Agrotis segetum nucleopolyhedrovirus B	1	NC_025960.1	148981	292.916	52	0.000349037796766	0.0019641983418846	0.1776998734410531	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Baculoviridae;Alphabaculovirus;Alphabaculovirus alteragsegetum;Agrotis segetum nucleopolyhedrovirus B	Agrotis segetum nucleopolyhedrovirus B isolate English, complete genome	Farm 9	With Symptoms	Negative PCR	Lucerne	14-16	13-16		Coronavirus
barcode33	11128	Bovine coronavirus	2	NC_003045.1	31028	292.916	695	0.0223991233724378	0.0187036279562359	1.197581743223767	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus gravedinis;Betacoronavirus 1;Bovine coronavirus	Bovine coronavirus isolate BCoV-ENT, complete genome	Farm 9	With Symptoms	Negative PCR	Lucerne	14-16	13-16		Coronavirus
barcode33	42683	Paramecium bursaria Chlorella virus CVA-1	261	NC_044937.1	326592	292.916	114	0.0003490593768371	0.2087073554550736	0.0016724823908388	False	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae;Chlorovirus;Chlorovirus conductrix;Paramecium bursaria Chlorella virus A1;Paramecium bursaria Chlorella virus CVA-1	Paramecium bursaria Chlorella virus CVA-1, partial genome	Farm 9	With Symptoms	Negative PCR	Lucerne	14-16	13-16		Coronavirus
barcode33	97195	Heterosigma akashiwo virus 01	3	NC_038553.1	274793	292.916	76	0.000276571819515	0.003192746694604	0.0866250429395106	False	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae;Raphidovirus;Raphidovirus japonicum;Heterosigma akashiwo virus 01	Heterosigma akashiwo virus 01 isolate HaV53, complete genome	Farm 9	With Symptoms	Negative PCR	Lucerne	14-16	13-16		Coronavirus
barcode33	1349409	Pandoravirus dulcis	49	NC_021858.1	1908524	292.916	123	6.44477093293037e-05	0.0074922030048577	0.0086019705135482	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus dulcis	Pandoravirus dulcis, complete genome	Farm 9	With Symptoms	Negative PCR	Lucerne	14-16	13-16		Coronavirus
barcode33	1349410	Pandoravirus salinus	41	NC_022098.1	2473870	292.916	277	0.0001119703137189	0.0048427979421239	0.0231209963862095	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus salinus	Pandoravirus salinus, complete genome	Farm 9	With Symptoms	Negative PCR	Lucerne	14-16	13-16		Coronavirus
barcode33	2107707	Pandoravirus macleodensis	1	NC_037665.1	1838258	292.916	43	2.339171106558492e-05	0.0001593316411443	0.1468114612865468	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus macleodensis	Pandoravirus macleodensis, complete genome	Farm 9	With Symptoms	Negative PCR	Lucerne	14-16	13-16		Coronavirus
barcode33	2107708	Pandoravirus neocaledonia	1	NC_037666.1	2003191	292.916	60	2.995221124695548e-05	0.0001462140081833	0.2048518580339478	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus neocaledonia	Pandoravirus neocaledonia, complete genome	Farm 9	With Symptoms	Negative PCR	Lucerne	14-16	13-16		Coronavirus
barcode33	2024608	Bodo saltans virus	2	NC_075036.1	1385869	292.916	83	5.98902205042468e-05	0.0004226288318242	0.1417087903012709	False	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae;Klosneuvirinae;Theiavirus;Theiavirus salishense;Bodo saltans virus	Bodo saltans virus strain NG1, complete genome	Farm 9	With Symptoms	Negative PCR	Lucerne	14-16	13-16		Coronavirus
barcode30	1239566	Mamastrovirus 2	1	NC_034974.1	6347	321.35	599	0.0943752954151567	0.0493698694939477	1.9115970202579995	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus felis;Mamastrovirus 2	Mamastrovirus 2 isolate K321, complete genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		None_detected
barcode30	1105378	Porcine astrovirus 2	1	NC_023674.1	6318	321.35	451	0.0713833491611269	0.0495907662277549	1.4394484012060929	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 2	Porcine astrovirus 2 strain 43/USA, complete genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		None_detected
barcode30	1608255	Suid betaherpesvirus 2	2	NC_022233.1	128367	321.35	410	0.0031939672968909	0.0049942256683384	0.6395320333919933	False	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae;Betaherpesvirinae;Roseolovirus;Roseolovirus suidbeta2;Suid betaherpesvirus 2	Porcine cytomegalovirus strain BJ09, complete genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		None_detected
barcode30	1239567	Mamastrovirus 3	1	PV455027.1	6683	321.35	510	0.0763130330689809	0.0469469327907341	1.6255169088286594	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus suis;Mamastrovirus 3		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		None_detected
barcode30	28295	Porcine epidemic diarrhea virus	6	OM914738.1	28095	321.35	79	0.0028118882363409	0.0663259361782099	0.0423950025942457	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Pedacovirus;Alphacoronavirus porci;Porcine epidemic diarrhea virus		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		None_detected
barcode30	1105379	Porcine astrovirus 4	1	MK613068.1	6733	321.35	513	0.0761918906876578	0.0466065537123087	1.6347892006341516	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 4		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		None_detected
barcode30	1105379	Porcine astrovirus 4	1	KX060808.1	6644	321.35	513	0.0772125225767609	0.0472158989368802	1.6353076890473093	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 4		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		None_detected
barcode30	1105379	Porcine astrovirus 4	1	JX556692.1	6647	321.35	427	0.0642395065443057	0.0471950998869167	1.361147803442068	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 4		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		None_detected
barcode30	194958	Porcine endogenous retrovirus A	270	HQ540592.1	15325	321.35	533	0.0347797716150081	0.9965231595746922	0.0349011172302828	False	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Gammaretrovirus;Gammaretrovirus porConc;Porcine type-C oncovirus;Porcine endogenous retrovirus;Porcine endogenous retrovirus A		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		None_detected
barcode30	194959	Porcine endogenous retrovirus B	193	HQ540594.1	9404	321.35	283	0.0300935772011909	0.9986329831774609	0.0301347719413782	False	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Gammaretrovirus;Gammaretrovirus porConc;Porcine type-C oncovirus;Porcine endogenous retrovirus;Porcine endogenous retrovirus B		Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		None_detected
barcode30	1241371	Abalone herpesvirus Victoria/AUS/2009	2	NC_018874.1	211518	321.35	90	0.0004254957024934	0.0030339004829379	0.1402470861804163	False	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Malacoherpesviridae;Aurivirus;Aurivirus haliotidmalaco1;Abalone herpesvirus Victoria/AUS/2009	Abalone herpesvirus Victoria/AUS/2009, complete genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		None_detected
barcode30	1580580	Agrotis segetum nucleopolyhedrovirus B	5	NC_025960.1	148981	321.35	53	0.0003557500620884	0.0107269834363508	0.0331640357421374	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Baculoviridae;Alphabaculovirus;Alphabaculovirus alteragsegetum;Agrotis segetum nucleopolyhedrovirus B	Agrotis segetum nucleopolyhedrovirus B isolate English, complete genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		None_detected
barcode30	208013	Agrotis ipsilon multiple nucleopolyhedrovirus	1	NC_011345.1	155122	321.35	53	0.0003416665592243	0.0020694509879868	0.1651000971792652	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Baculoviridae;Alphabaculovirus;Alphabaculovirus agipsilonis;Agrotis ipsilon multiple nucleopolyhedrovirus	Agrotis ipsilon multiple nucleopolyhedrovirus, complete genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		None_detected
barcode30	12169	Potato virus S	2	NC_007289.1	8478	321.35	435	0.0513092710544939	0.0730058031523733	0.7028108566575773	False	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Tymovirales;Betaflexiviridae;Quinvirinae;Carlavirus;Carlavirus sigmasolani;Potato virus S	Potato virus S, complete genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		None_detected
barcode30	38012	Malacosoma neustria nucleopolyhedrovirus	1	NC_040606.1	130202	321.35	69	0.0005299457765625	0.0024650448226608	0.2149842354552117	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Baculoviridae;Alphabaculovirus;unclassified Alphabaculovirus;Malacosoma neustria nucleopolyhedrovirus	Malacosoma neustria nucleopolyhedrovirus isolate ManeNPV-T2, complete genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		None_detected
barcode30	1906244	Cyclophragma undans nucleopolyhedrovirus	2	NC_055467.1	142900	321.35	45	0.0003149055283414	0.0044874518991548	0.0701746860842792	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Baculoviridae;Alphabaculovirus;Alphabaculovirus cycundantis;Cyclophragma undans nucleopolyhedrovirus	Cyclophragma undans nucleopolyhedrovirus isolate Whiov, complete genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		None_detected
barcode30	1349409	Pandoravirus dulcis	134	NC_021858.1	1908524	321.35	134	7.021132561078613e-05	0.022309781853757	0.0031471094639574	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus dulcis	Pandoravirus dulcis, complete genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		None_detected
barcode30	1349410	Pandoravirus salinus	94	NC_022098.1	2473870	321.35	291	0.0001176294631488	0.0121361386874924	0.0096924949671233	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus salinus	Pandoravirus salinus, complete genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		None_detected
barcode30	1605721	Pandoravirus inopinatum	1	NC_026440.1	2243109	321.35	49	2.184468075336508e-05	0.0001432507214944	0.1524926403544156	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus inopinatum	Pandoravirus inopinatum isolate KlaHel, complete genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		None_detected
barcode30	2107707	Pandoravirus macleodensis	2	NC_037665.1	1838258	321.35	54	2.9375637152129897e-05	0.0003495633699216	0.0840352270282621	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus macleodensis	Pandoravirus macleodensis, complete genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		None_detected
barcode30	2107708	Pandoravirus neocaledonia	2	NC_037666.1	2003191	321.35	60	2.995221124695548e-05	0.0003207866397667	0.0933711306329143	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus neocaledonia	Pandoravirus neocaledonia, complete genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		None_detected
barcode30	702736	Chelonid alphaherpesvirus 5	6	NC_075701.1	132233	321.35	259	0.001958663873617	0.0144752912109503	0.135310844187737	False	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae;Alphaherpesvirinae;Scutavirus;Scutavirus chelonidalpha5;Chelonid alphaherpesvirus 5	Chelonid herpesvirus 5, partial genome	Farm 5	With Symptoms	Negative PCR	Berne	range of 1-8	mixed_ages<10w		None_detected
barcode31	1608255	Suid betaherpesvirus 2	1	NC_022233.1	128367	285.565	1091	0.0084990690753854	0.0022221256375016	3.82474731939138	False	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae;Betaherpesvirinae;Roseolovirus;Roseolovirus suidbeta2;Suid betaherpesvirus 2	Porcine cytomegalovirus strain BJ09, complete genome	Farm 7	With Symptoms	Negative PCR	Berne	3	0-4		None_detected
barcode31	28295	Porcine epidemic diarrhea virus	11	OM914738.1	28095	285.565	79	0.0028118882363409	0.1057830904832533	0.0265816419570965	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Pedacovirus;Alphacoronavirus porci;Porcine epidemic diarrhea virus		Farm 7	With Symptoms	Negative PCR	Berne	3	0-4		None_detected
barcode31	2805939	Circular ssDNA virus sp.	2	MT135246.1	2880	285.565	240	0.0833333333333333	0.1798836247669659	0.4632624756216095	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified ssDNA viruses;Circular ssDNA virus sp.		Farm 7	With Symptoms	Negative PCR	Berne	3	0-4		None_detected
barcode31	2805939	Circular ssDNA virus sp.	1	MT135251.1	2766	285.565	81	0.0292841648590021	0.0980905413945448	0.2985421880914479	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified ssDNA viruses;Circular ssDNA virus sp.		Farm 7	With Symptoms	Negative PCR	Berne	3	0-4		None_detected
barcode31	194958	Porcine endogenous retrovirus A	390	HQ540592.1	15325	285.565	585	0.0381729200652528	0.9993019593917992	0.0381995849267481	False	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Gammaretrovirus;Gammaretrovirus porConc;Porcine type-C oncovirus;Porcine endogenous retrovirus;Porcine endogenous retrovirus A		Farm 7	With Symptoms	Negative PCR	Berne	3	0-4		None_detected
barcode31	194959	Porcine endogenous retrovirus B	273	HQ540594.1	9404	285.565	289	0.0307316035729476	0.9997489878060924	0.0307393195169788	False	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Gammaretrovirus;Gammaretrovirus porConc;Porcine type-C oncovirus;Porcine endogenous retrovirus;Porcine endogenous retrovirus B		Farm 7	With Symptoms	Negative PCR	Berne	3	0-4		None_detected
barcode31	1241371	Abalone herpesvirus Victoria/AUS/2009	1	NC_018874.1	211518	285.565	42	0.0001985646611635	0.0013491632851462	0.1471761523232289	False	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Malacoherpesviridae;Aurivirus;Aurivirus haliotidmalaco1;Abalone herpesvirus Victoria/AUS/2009	Abalone herpesvirus Victoria/AUS/2009, complete genome	Farm 7	With Symptoms	Negative PCR	Berne	3	0-4		None_detected
barcode31	1986118	Ball python nidovirus	2	NC_024709.1	33452	285.565	232	0.0069353102953485	0.0169281999022408	0.4096897682801182	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Tornidovirineae;Tobaniviridae;Serpentovirinae;Pregotovirus;Roypretovirus;Pregotovirus pythonis;Ball python nidovirus	Ball python nidovirus strain 07-53, complete genome	Farm 7	With Symptoms	Negative PCR	Berne	3	0-4		None_detected
barcode31	1580580	Agrotis segetum nucleopolyhedrovirus B	2	NC_025960.1	148981	285.565	55	0.0003691745927333	0.0038262373216718	0.0964850221501659	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Baculoviridae;Alphabaculovirus;Alphabaculovirus alteragsegetum;Agrotis segetum nucleopolyhedrovirus B	Agrotis segetum nucleopolyhedrovirus B isolate English, complete genome	Farm 7	With Symptoms	Negative PCR	Berne	3	0-4		None_detected
barcode31	32604	Human betaherpesvirus 6B	3	NC_000898.1	162114	285.565	836	0.0051568649222152	0.0052705834802534	0.9784239148351856	False	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae;Betaherpesvirinae;Roseolovirus;Roseolovirus humanbeta6b;Human betaherpesvirus 6B	Human herpesvirus 6B, complete genome	Farm 7	With Symptoms	Negative PCR	Berne	3	0-4		None_detected
barcode31	2072209	Esparto virus	1	NC_040536.1	183261	285.565	94	0.0005129296467879	0.0015570286412324	0.3294285237951188	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Nudiviridae;Alphanudivirus;Alphanudivirus tertidromelanogasteris;Esparto virus	Esparto virus isolate SRR3939042_Esparto_2012, complete genome	Farm 7	With Symptoms	Negative PCR	Berne	3	0-4		None_detected
barcode31	97195	Heterosigma akashiwo virus 01	3	NC_038553.1	274793	285.565	108	0.0003930231119424	0.0031127465764545	0.1262624830801681	False	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae;Raphidovirus;Raphidovirus japonicum;Heterosigma akashiwo virus 01	Heterosigma akashiwo virus 01 isolate HaV53, complete genome	Farm 7	With Symptoms	Negative PCR	Berne	3	0-4		None_detected
